, U(m/s), V(m/s),PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,首要污染物,指数类别,城市,degree,direction
3174,-2.95,-3.91,47.78571428571429,62.865,12.0,10.8625,11.25,28.85,62.865,PM10_IAQI,良,西安市,0.6463594105233439,north
3175,-3.02,-5.69,48.75714285714286,64.00999999999999,13.41,12.775,11.5,28.79,64.00999999999999,PM10_IAQI,良,西安市,0.4879483800019112,north
3176,-3.22,-5.82,47.32857142857144,64.325,14.58,14.6125,11.5,29.225,64.325,PM10_IAQI,良,西安市,0.5053461697373588,north
3177,-3.84,-5.4,46.18571428571428,66.41499999999999,15.64,16.3125,12.25,28.595,66.41499999999999,PM10_IAQI,良,西安市,0.6181442259351871,north
3178,-1.97,-2.21,51.0125,73.155,14.15,13.3625,14.499999999999998,28.435,73.155,PM10_IAQI,良,西安市,0.7280448643062826,north
3179,-1.94,-2.88,51.35,70.9,14.85,14.6875,13.750000000000002,27.885,70.9,PM10_IAQI,良,西安市,0.5927948991288262,north
3180,-2.75,-2.94,50.5125,70.75999999999999,16.13,16.775,13.5,28.51,70.75999999999999,PM10_IAQI,良,西安市,0.7520186503444771,north
3181,-2.95,-2.75,49.385714285714286,73.295,17.93,18.975,14.249999999999998,28.16,73.295,PM10_IAQI,良,西安市,0.8204714939306736,north
3182,-2.7,-2.8,49.957142857142856,82.055,20.47,22.4375,17.75,26.54,82.055,PM10_IAQI,良,西安市,0.7672183483244701,north
3183,-2.77,-4.42,51.5625,95.095,23.5,26.8625,23.25,25.415,95.095,PM10_IAQI,良,西安市,0.5598185791165337,north
3184,-3.57,-5.27,51.725,104.675,25.45,28.9875,26.5,25.3,104.675,PM10_IAQI,轻度污染,西安市,0.5954098754787326,north
3185,-3.01,-4.48,50.7375,111.42,25.27,28.35,27.250000000000004,25.795,111.42,PM10_IAQI,轻度污染,西安市,0.5915997103351114,north
3186,-2.74,-0.39,66.65,110.78,21.58,25.9,29.0,26.055,110.78,PM10_IAQI,轻度污染,西安市,1.4294102583496313,north
3187,-2.68,-0.41,68.3375,118.75,23.43,30.4375,33.0,24.95,118.75,PM10_IAQI,轻度污染,西安市,1.4189882769448503,north
3188,-3.01,-0.66,68.4625,128.485,26.47,36.150000000000006,37.75,23.315,128.485,PM10_IAQI,轻度污染,西安市,1.3549432833690966,north
3189,-2.93,-1.6,69.6375,142.54000000000002,30.45,43.7125,45.5,20.805,142.54000000000002,PM10_IAQI,轻度污染,西安市,1.070971479404129,north
3190,-2.78,-2.39,67.775,149.54000000000002,34.36,47.6625,48.25,20.445,149.54000000000002,PM10_IAQI,轻度污染,西安市,0.8606907658054392,north
3191,-2.85,-2.56,64.625,155.925,36.19,46.675,46.25,21.975,155.925,PM10_IAQI,中度污染,西安市,0.8389513449989693,north
3192,-1.82,-3.2,62.275,155.485,30.61,37.825,36.25,23.255,155.485,PM10_IAQI,中度污染,西安市,0.5171245536580514,north
3193,0.44,-4.16,56.05,138.405,27.69,29.8375,26.0,25.27,138.405,PM10_IAQI,轻度污染,西安市,0.10537743918894249,south
3194,1.43,-3.87,51.75,127.96,26.24,24.5625,22.0,25.77,127.96,PM10_IAQI,轻度污染,西安市,0.35394801262395925,south
3195,-1.13,-1.06,48.57142857142857,109.29,24.75,20.3,18.5,26.495,109.29,PM10_IAQI,轻度污染,西安市,0.8173507550819279,north
3196,-3.4,1.58,76.6375,135.91500000000002,24.41,32.9375,37.75,22.61,135.91500000000002,PM10_IAQI,轻度污染,西安市,1.1357805094475573,north
3197,-2.78,1.02,78.85,151.2,27.43,40.0,46.25,20.64,151.2,PM10_IAQI,中度污染,西安市,1.2191401609914914,north
3198,-2.8,0.42,77.7875,157.34,31.57,47.7625,51.5,18.615,157.34,PM10_IAQI,中度污染,西安市,1.4219063791853994,north
3199,-2.44,-0.14,76.9,165.985,37.52,54.8125,56.25,16.16,165.985,PM10_IAQI,中度污染,西安市,1.5134821176888567,north
3200,-2.31,-1.3,75.75,175.87,42.26,57.9625,58.0,15.7,175.87,PM10_IAQI,中度污染,西安市,1.0582013588832706,north
3201,-2.47,-2.3,72.19999999999999,179.97,41.11,54.725,52.25,18.17,179.97,PM10_IAQI,中度污染,西安市,0.8210224985400838,north
3202,-2.03,-3.17,65.675,179.765,35.15,44.3875,37.5,21.835,179.765,PM10_IAQI,中度污染,西安市,0.5695816955245323,north
3203,-1.27,-4.37,56.3125,150.235,30.79,33.075,25.5,25.075,150.235,PM10_IAQI,中度污染,西安市,0.28282724654046165,north
3204,-1.35,-5.26,50.5375,127.62,29.09,27.9625,20.5,26.01,127.62,PM10_IAQI,轻度污染,西安市,0.2512313730642219,north
3205,-2.66,-2.98,46.68571428571428,110.365,27.58,24.0,18.25,26.67,110.365,PM10_IAQI,轻度污染,西安市,0.7287213397654135,north
3206,-3.66,-1.92,45.942857142857136,98.13,25.39,20.55,16.25,26.31,98.13,PM10_IAQI,良,西安市,1.0876706619775631,north
3207,-3.08,-2.32,59.15,119.085,37.06,49.3625,24.75,21.31,119.085,PM10_IAQI,轻度污染,西安市,0.9252205321816417,north
3208,-3.73,-3.45,59.65,149.39,36.01,43.05,25.0,22.835,149.39,PM10_IAQI,轻度污染,西安市,0.8243756271374193,north
3209,-4.54,-4.81,53.6,131.9,32.53,33.4875,20.0,25.955,131.9,PM10_IAQI,轻度污染,西安市,0.7565291807025191,north
3210,-5.03,-6.37,51.025,123.165,31.41,30.8375,19.0,25.9,123.165,PM10_IAQI,轻度污染,西安市,0.6683912103611771,north
3211,-5.01,-5.29,47.94285714285715,111.265,30.08,28.3625,17.75,25.715,111.265,PM10_IAQI,轻度污染,西安市,0.758220390807003,north
3212,-4.81,-2.88,60.275,141.70499999999998,37.2,43.9375,19.0,22.445,141.70499999999998,PM10_IAQI,轻度污染,西安市,1.0312945381051646,north
3213,-5.63,-3.56,55.2375,134.865,34.11,35.837500000000006,18.0,25.375,134.865,PM10_IAQI,轻度污染,西安市,1.0069456275156123,north
3214,-6.08,-4.51,52.7,123.05,33.72,33.375,17.75,25.965,123.05,PM10_IAQI,轻度污染,西安市,0.932579184676459,north
3215,-4.51,-2.29,57.5875,128.975,32.12,34.8375,11.75,26.09,128.975,PM10_IAQI,轻度污染,西安市,1.1009595837352482,north
3216,-5.24,-2.3,56.2125,142.14,33.89,34.300000000000004,14.000000000000002,26.36,142.14,PM10_IAQI,轻度污染,西安市,1.1571851653422875,north
3217,-5.93,-2.33,56.9375,145.265,35.6,35.237500000000004,16.0,26.11,145.265,PM10_IAQI,轻度污染,西安市,1.1964105377816732,north
3218,-4.24,-2.88,48.04285714285714,107.84,29.7,29.05,10.75,28.645,107.84,PM10_IAQI,轻度污染,西安市,0.9741359309175819,north
3219,-4.45,-2.15,54.175,129.865,33.68,32.175,12.75,27.635,129.865,PM10_IAQI,轻度污染,西安市,1.1207225447124598,north
3220,-0.17,0.02,53.4125,52.445,11.9,11.3375,16.0,30.885,53.4125,PM2.5_IAQI,良,西安市,1.4536875822280324,north
3221,1.09,1.52,59.55,57.885,13.77,16.512500000000003,19.75,28.135,59.55,PM2.5_IAQI,良,西安市,0.6221139959415548,south
3222,0.34,2.13,65.75,63.955,15.87,21.9375,23.75,26.16,65.75,PM2.5_IAQI,良,西安市,0.15828902891216923,south
3223,-0.86,2.89,67.38749999999999,66.49000000000001,15.87,23.375,24.5,25.11,67.38749999999999,PM2.5_IAQI,良,西安市,0.28923316408944444,north
3224,1.54,1.98,55.7375,54.44,12.64,12.95,17.75,30.555,55.7375,PM2.5_IAQI,良,西安市,0.6610431688506869,south
3225,1.83,1.69,62.85,60.905,14.94,19.875,23.0,26.595,62.85,PM2.5_IAQI,良,西安市,0.8251499387932963,south
3226,0.6,1.43,73.575,70.91499999999999,18.71,30.3875,31.5,22.92,73.575,PM2.5_IAQI,良,西安市,0.397271273344632,south
3227,-0.12,2.19,79.4375,76.95,20.54,36.462500000000006,35.25,20.69,79.4375,PM2.5_IAQI,良,西安市,0.054739780049880706,north
3228,-1.42,4.55,78.35,77.905,20.12,35.7875,32.5,21.26,78.35,PM2.5_IAQI,良,西安市,0.30250939905594476,north
3229,-2.37,6.64,76.2875,76.535,18.88,30.3125,27.750000000000004,22.9,76.535,PM10_IAQI,良,西安市,0.3428331189365202,north
3230,-1.78,5.48,83.825,83.8,22.09,39.325,32.75,20.565,83.825,PM2.5_IAQI,良,西安市,0.31406684172840554,north
3231,-1.01,4.47,86.025,86.82,23.2,40.875,33.5,20.11,86.82,PM10_IAQI,良,西安市,0.22221922681535577,north
3232,-0.04,-0.91,104.8125,100.835,31.09,56.55,62.74999999999999,14.5,104.8125,PM2.5_IAQI,轻度污染,西安市,0.04392776707688983,north
3233,0.18,-0.92,118.55,114.29,37.54,70.9125,75.25,10.535,118.55,PM2.5_IAQI,轻度污染,西安市,0.193211483847806,south
3234,-0.53,1.22,112.4125,108.525,34.1,64.875,66.5,12.375,112.4125,PM2.5_IAQI,轻度污染,西安市,0.40982758035862293,north
3235,-1.61,4.35,111.7875,107.23,32.57,57.0,62.74999999999999,13.13,111.7875,PM2.5_IAQI,轻度污染,西安市,0.35448101704654206,north
3236,-1.32,4.13,119.9625,114.54,36.72,58.462500000000006,69.25,11.98,119.9625,PM2.5_IAQI,轻度污染,西安市,0.3093514815923377,north
3237,-0.55,3.98,113.3,109.895,36.33,62.9125,59.75,13.49,113.3,PM2.5_IAQI,轻度污染,西安市,0.1373212329681493,north
3238,-0.7,6.79,93.0375,93.67,25.4,44.3625,34.75,19.065,93.67,PM10_IAQI,良,西安市,0.10272986741866949,north
3239,-3.07,8.74,82.775,83.97,19.87,28.8,23.75,23.02,83.97,PM10_IAQI,良,西安市,0.3377956095842961,north
3240,-6.31,7.69,84.9375,85.21000000000001,19.87,29.0375,23.25,22.48,85.21000000000001,PM10_IAQI,良,西安市,0.6871441372083714,north
3241,-5.56,3.1,87.325,87.035,19.6,30.025,23.5,21.89,87.325,PM2.5_IAQI,良,西安市,1.0621720378069026,north
3242,-2.76,-0.65,124.35,119.33,40.28,70.975,77.5,9.285,124.35,PM2.5_IAQI,轻度污染,西安市,1.339503720991082,north
3243,-2.97,-1.81,126.3625,120.43,42.83,75.92500000000001,80.25,8.63,126.3625,PM2.5_IAQI,轻度污染,西安市,1.0234735831266943,north
3244,-2.9,-1.68,129.70000000000002,122.645,45.99,78.2625,83.75,7.645,129.70000000000002,PM2.5_IAQI,轻度污染,西安市,1.0457287421588224,north
3245,-1.75,-0.87,135.71249999999998,127.895,50.370000000000005,74.425,90.75,6.83,135.71249999999998,PM2.5_IAQI,轻度污染,西安市,1.1094370433193113,north
3246,-0.6,-0.96,143.14999999999998,134.815,54.635000000000005,69.9,98.5,6.105,143.14999999999998,PM2.5_IAQI,轻度污染,西安市,0.5585993153435624,north
3247,-0.04,0.78,134.075,131.005,50.485,85.1875,82.25,7.675,134.075,PM2.5_IAQI,轻度污染,西安市,0.051237167403418805,north
3248,-0.71,3.96,111.5875,111.095,35.11,64.025,49.0,13.88,111.5875,PM2.5_IAQI,轻度污染,西安市,0.1774079733204628,north
3249,-3.31,6.88,87.13749999999999,90.585,21.44,33.8125,26.25,21.405,90.585,PM10_IAQI,良,西安市,0.44841738659205876,north
3250,-6.65,7.04,85.19999999999999,87.215,20.41,30.0,23.25,22.755,87.215,PM10_IAQI,良,西安市,0.7569179188295463,north
3251,-6.73,5.22,85.275,85.95,19.82,28.975,22.75,23.21,85.95,PM10_IAQI,良,西安市,0.9110918452302055,north
3252,-3.21,2.71,86.075,87.225,18.42,28.7125,23.0,22.095,87.225,PM10_IAQI,良,西安市,0.869657650341152,north
3253,-2.56,-2.35,125.8375,119.645,53.03,73.94999999999999,72.0,7.63,125.8375,PM2.5_IAQI,轻度污染,西安市,0.8281419703439786,north
3254,-2.3,-0.09,124.525,124.615,49.53,79.775,55.75,9.62,124.615,PM10_IAQI,轻度污染,西安市,1.5316858457392741,north
3255,-2.74,2.78,102.8625,107.695,33.69,60.225,34.25,15.77,107.695,PM10_IAQI,轻度污染,西安市,0.7781519134175512,north
3256,-3.8,4.02,93.95,98.295,26.59,44.6,26.75,19.0,98.295,PM10_IAQI,良,西安市,0.7572725896428125,north
3257,-4.36,5.31,87.9375,90.915,21.68,34.375,23.5,21.345,90.915,PM10_IAQI,良,西安市,0.6874704205658515,north
3258,-3.65,-3.11,128.1,122.83,52.745000000000005,73.575,53.25,8.66,128.1,PM2.5_IAQI,轻度污染,西安市,0.8651105573886848,north
3259,-1.94,-1.57,123.1625,122.685,47.13,76.15,39.0,10.755,123.1625,PM2.5_IAQI,轻度污染,西安市,0.8904234040693504,north
3260,-1.42,-0.13,115.8125,118.075,43.67,69.6625,31.75,13.0,118.075,PM10_IAQI,轻度污染,西安市,1.4795015190445482,north
3261,-3.83,-3.7,117.825,114.93,43.32,70.75,40.0,11.54,117.825,PM2.5_IAQI,轻度污染,西安市,0.8026607246965817,north
3262,-2.71,-3.71,119.0625,117.54,42.91,68.0875,33.0,12.1,119.0625,PM2.5_IAQI,轻度污染,西安市,0.6308766162676196,north
3263,-1.08,-3.21,119.6375,119.045,43.19,66.7,28.5,12.335,119.6375,PM2.5_IAQI,轻度污染,西安市,0.3245516675187348,north
3264,-3.64,-4.18,112.075,110.54,39.59,62.1625,28.000000000000004,13.705,112.075,PM2.5_IAQI,轻度污染,西安市,0.7164539009025627,north
3265,-3.03,-4.29,114.125,112.825,40.45,62.087500000000006,25.0,13.355,114.125,PM2.5_IAQI,轻度污染,西安市,0.6149374509545243,north
3266,4.66,-3.68,45.32857142857143,45.45,3.64,5.4,8.0,36.675,45.45,PM10_IAQI,优,西安市,0.9023677678511156,south
3267,4.88,-2.32,45.22857142857143,48.24,3.79,6.237500000000001,9.0,35.785,48.24,PM10_IAQI,优,西安市,1.1270136540452556,south
3268,3.92,-1.72,46.48571428571429,52.15,4.12,7.975,10.75,34.735,52.15,PM10_IAQI,良,西安市,1.1573157946482295,south
3269,4.64,-1.91,47.15714285714286,53.73,3.99,8.774999999999999,11.75,34.54,53.73,PM10_IAQI,良,西安市,1.180297684180796,south
3270,5.99,-1.93,40.642857142857146,44.08,3.92,6.25,8.75,35.225,44.08,PM10_IAQI,优,西安市,1.259095685291289,south
3271,5.67,-2.48,43.871428571428574,50.665,4.32,7.5,10.0,34.56,50.665,PM10_IAQI,良,西安市,1.1584784092534999,south
3272,3.84,-2.1,46.4,56.05,4.99,10.15,12.75,33.255,56.05,PM10_IAQI,良,西安市,1.0703555136476024,south
3273,4.26,-1.42,47.84285714285715,59.43,5.07,11.5125,14.499999999999998,32.66,59.43,PM10_IAQI,良,西安市,1.2490457723982544,south
3274,5.33,-1.79,48.285714285714285,60.435,4.82,11.7,15.0,32.515,60.435,PM10_IAQI,良,西安市,1.2467960574085426,south
3275,5.43,-2.74,48.82857142857143,61.11,4.75,12.3125,15.5,32.4,61.11,PM10_IAQI,良,西安市,1.1034722637699805,south
3276,5.35,-3.53,48.68571428571428,59.93,4.58,12.575,15.0,32.565,59.93,PM10_IAQI,良,西安市,0.9875535315245684,south
3277,5.79,-3.93,49.285714285714285,59.33,4.72,13.375,14.75,32.745,59.33,PM10_IAQI,良,西安市,0.974470490958629,south
3278,4.32,-2.13,51.8375,69.66499999999999,7.58,17.450000000000003,20.0,31.51,69.66499999999999,PM10_IAQI,良,西安市,1.1127196908009531,south
3279,4.13,-0.52,54.175,76.735,7.92,19.7125,23.5,30.8,76.735,PM10_IAQI,良,西安市,1.445547411151322,south
3280,4.87,0.04,55.3875,80.91499999999999,7.84,20.825,25.5,30.56,80.91499999999999,PM10_IAQI,良,西安市,1.5625829591281255,south
3281,5.27,0.15,58.3125,89.33,9.5,27.775,29.75,28.38,89.33,PM10_IAQI,良,西安市,1.5423410113175762,south
3282,5.3,0.66,60.55,95.835,12.49,37.075,34.0,26.27,95.835,PM10_IAQI,良,西安市,1.4469058003986646,south
3283,5.89,0.32,60.975,98.16,15.77,45.75,36.25,25.305,98.16,PM10_IAQI,良,西安市,1.5165203148277087,south
3284,6.48,-0.51,60.6,98.515,15.24,46.075,35.75,24.505,98.515,PM10_IAQI,良,西安市,1.492254525868824,south
3285,6.35,-0.9,57.775,92.785,12.81,39.95,31.75,25.495,92.785,PM10_IAQI,良,西安市,1.4300018075764056,south
3286,6.65,-1.53,54.8625,87.46000000000001,11.39,35.15,28.75,26.315,87.46000000000001,PM10_IAQI,良,西安市,1.3446565296121997,south
3287,8.64,-3.92,60.7375,82.83,10.31,30.525,24.0,28.265,82.83,PM10_IAQI,良,西安市,1.1448666702609547,south
3288,5.75,-0.05,62.6875,85.265,9.74,23.275,26.5,28.45,85.265,PM10_IAQI,良,西安市,1.562100893783118,south
3289,5.36,0.83,66.2,95.505,10.2,26.1875,31.5,27.475,95.505,PM10_IAQI,良,西安市,1.4171657820058132,south
3290,5.41,1.4,69.6375,104.77,10.6,28.9,35.25,26.7,104.77,PM10_IAQI,轻度污染,西安市,1.317571322818274,south
3291,5.46,1.6,74.69999999999999,119.21,14.22,39.9875,41.5,24.505,119.21,PM10_IAQI,轻度污染,西安市,1.285736751445429,south
3292,5.11,2.34,79.07499999999999,132.715,20.86,57.3,49.0,21.505,132.715,PM10_IAQI,轻度污染,西安市,1.1413710203232754,south
3293,5.4,2.82,80.9375,141.32,27.28,74.2375,54.25,18.68,141.32,PM10_IAQI,轻度污染,西安市,1.089529395896465,south
3294,6.1,2.47,78.2,137.68,25.72,72.775,51.24999999999999,18.825,137.68,PM10_IAQI,轻度污染,西安市,1.186057469312768,south
3295,5.61,1.9,73.15,128.12,21.53,63.462500000000006,45.0,20.345,128.12,PM10_IAQI,轻度污染,西安市,1.244240683912794,south
3296,4.75,2.06,64.975,111.54,17.12,51.8625,37.0,22.96,111.54,PM10_IAQI,轻度污染,西安市,1.161593129232523,south
3297,6.71,-0.95,61.2625,102.295,15.63,45.837500000000006,32.5,24.64,102.295,PM10_IAQI,轻度污染,西安市,1.4301513583477778,south
3298,9.92,-4.99,72.4125,94.045,13.23,37.400000000000006,25.25,27.34,94.045,PM10_IAQI,良,西安市,1.1047322907615669,south
3299,4.62,1.84,91.0125,156.685,37.99,94.2,60.75,15.135,156.685,PM10_IAQI,中度污染,西安市,1.1917836005508446,south
3300,4.36,2.86,88.275,157.71,38.83,94.125,57.75,14.88,157.71,PM10_IAQI,中度污染,西安市,0.9902403941083988,south
3301,4.27,3.02,79.2,140.17000000000002,30.76,78.8,47.5,17.85,140.17000000000002,PM10_IAQI,轻度污染,西安市,0.9552145108475882,south
3302,3.94,4.11,70.73750000000001,124.185,23.4,64.4375,39.5,20.42,124.185,PM10_IAQI,轻度污染,西安市,0.7642832894718165,south
3303,5.22,2.86,65.77499999999999,113.085,20.0,56.25,34.0,21.985,113.085,PM10_IAQI,轻度污染,西安市,1.0695724284513672,south
3304,4.99,1.98,94.475,169.45,52.295,101.73,59.5,12.51,169.45,PM10_IAQI,中度污染,西安市,1.1930571511976633,south
3305,4.66,3.33,84.95,151.76,41.63,88.9125,48.5,15.56,151.76,PM10_IAQI,中度污染,西安市,0.9503438775512129,south
3306,4.81,5.14,76.0375,133.97,31.42,74.4125,40.25,18.52,133.97,PM10_IAQI,轻度污染,西安市,0.7522444867292316,south
3307,5.37,0.96,87.85,151.675,32.26,76.425,47.0,17.76,151.675,PM10_IAQI,中度污染,西安市,1.393894121926032,south
3308,5.4,2.17,84.825,145.525,30.52,74.375,42.0,18.39,145.525,PM10_IAQI,轻度污染,西安市,1.188694545803205,south
3309,5.69,3.99,79.0625,133.555,27.2,67.75,36.5,19.78,133.555,PM10_IAQI,轻度污染,西安市,0.9592451828216749,south
3310,5.7,0.56,81.05000000000001,129.375,23.16,58.3125,35.75,21.37,129.375,PM10_IAQI,轻度污染,西安市,1.4728649901374924,south
3311,6.01,1.71,80.3125,124.82,22.19,55.475,32.25,21.855,124.82,PM10_IAQI,轻度污染,西安市,1.2935958100158738,south
3312,4.15,2.81,65.225,59.285,12.29,7.887499999999999,12.0,32.55,65.225,PM2.5_IAQI,良,西安市,0.9755996027570369,south
3313,6.02,6.31,66.7875,62.655,13.02,8.7125,12.75,33.415,66.7875,PM2.5_IAQI,良,西安市,0.7618826286642933,south
3314,4.18,8.51,71.0125,68.59,14.09,10.75,14.499999999999998,33.675,71.0125,PM2.5_IAQI,良,西安市,0.45657225537060814,south
3315,4.49,9.51,71.725,71.02000000000001,14.22,11.7625,15.0,33.82,71.725,PM2.5_IAQI,良,西安市,0.441107828357495,south
3316,7.62,8.57,58.95,55.36,11.69,5.6625000000000005,10.5,35.56,58.95,PM2.5_IAQI,良,西安市,0.7267871737605883,south
3317,10.06,9.11,64.25,61.34,12.83,7.6375,12.5,35.35,64.25,PM2.5_IAQI,良,西安市,0.834914253957653,south
3318,7.51,10.69,69.5625,68.03999999999999,14.03,10.1125,14.499999999999998,34.915,69.5625,PM2.5_IAQI,良,西安市,0.6124190711930275,south
3319,6.82,12.52,71.825,71.2,14.55,11.3625,15.5,35.06,71.825,PM2.5_IAQI,良,西安市,0.4987869366960577,south
3320,6.45,11.76,76.325,77.33500000000001,15.66,14.325,17.0,33.46,77.33500000000001,PM10_IAQI,良,西安市,0.5016673173003159,south
3321,2.57,10.4,85.0875,88.64500000000001,17.41,20.225,20.0,30.67,88.64500000000001,PM10_IAQI,良,西安市,0.24226189371852333,south
3322,0.85,10.8,91.95,93.515,18.42,22.9875,22.0,30.76,93.515,PM10_IAQI,良,西安市,0.07854180092607252,south
3323,3.14,11.08,94.7625,96.46,18.54,26.1625,23.25,29.15,96.46,PM10_IAQI,良,西安市,0.276152715738914,south
3324,5.51,4.76,76.95,77.555,16.2,17.075,20.5,31.87,77.555,PM10_IAQI,良,西安市,0.8582969919539027,south
3325,5.66,6.05,79.88749999999999,81.83500000000001,17.04,18.95,22.0,31.7,81.83500000000001,PM10_IAQI,良,西安市,0.752105601651526,south
3326,5.14,5.25,87.13749999999999,89.765,18.38,22.8375,24.5,30.19,89.765,PM10_IAQI,良,西安市,0.7748114559451972,south
3327,3.59,7.46,104.325,107.55,20.27,31.55,28.25,27.05,107.55,PM10_IAQI,轻度污染,西安市,0.44852180424965443,south
3328,3.07,11.02,113.1,113.865,22.47,38.4625,31.0,26.645,113.865,PM10_IAQI,轻度污染,西安市,0.2716955283137407,south
3329,4.05,10.53,110.125,111.66,23.32,41.8125,30.5,26.09,111.66,PM10_IAQI,轻度污染,西安市,0.3671738338182192,south
3330,4.41,11.58,114.7625,116.68,22.62,43.0125,30.75,24.835,116.68,PM10_IAQI,轻度污染,西安市,0.3638712211082079,south
3331,2.62,12.2,112.3625,114.535,21.87,40.325,29.25,25.94,114.535,PM10_IAQI,轻度污染,西安市,0.21154111109497986,south
3332,0.02,10.93,112.375,114.97,21.51,39.475,29.25,26.065,114.97,PM10_IAQI,轻度污染,西安市,0.0018298241242713797,south
3333,-0.76,6.27,116.375,119.785,21.01,39.900000000000006,30.5,25.205,119.785,PM10_IAQI,轻度污染,西安市,0.12062366858010272,north
3334,-0.61,-1.54,132.7125,125.23,26.83,43.775000000000006,47.25,19.375,132.7125,PM2.5_IAQI,轻度污染,西安市,0.377143161093565,north
3335,-0.66,-1.46,140.1375,130.44,28.15,43.5,50.74999999999999,18.59,140.1375,PM2.5_IAQI,轻度污染,西安市,0.42456138036435764,north
3336,-0.12,-1.69,146.78750000000002,135.405,30.12,43.7375,54.5,18.145,146.78750000000002,PM2.5_IAQI,轻度污染,西安市,0.07088694336348465,north
3337,1.74,0.42,152.37142857142857,145.305,31.73,58.4375,53.5,16.905,152.37142857142857,PM2.5_IAQI,中度污染,西安市,1.3339475658479765,south
3338,3.14,3.4,147.83749999999998,146.59,33.47,65.7125,50.0,17.685,147.83749999999998,PM2.5_IAQI,轻度污染,西安市,0.7456637361618262,south
3339,3.74,1.6,152.57142857142856,153.56,37.18,77.9625,50.74999999999999,15.975,153.56,PM10_IAQI,中度污染,西安市,1.1665501182122513,south
3340,3.67,5.5,140.6375,144.26999999999998,29.73,65.8875,40.5,19.095,144.26999999999998,PM10_IAQI,轻度污染,西安市,0.5884220666102145,south
3341,1.1,8.33,129.725,134.75,24.69,52.6875,34.25,22.335,134.75,PM10_IAQI,轻度污染,西安市,0.1312931766887397,south
3342,-2.34,9.24,117.4875,120.995,22.38,42.9625,30.25,25.565,120.995,PM10_IAQI,轻度污染,西安市,0.2480320887518882,north
3343,-2.92,6.93,115.3,117.82,21.41,40.225,29.75,26.245,117.82,PM10_IAQI,轻度污染,西安市,0.39878046023851843,north
