, TEMP(K), RH(%), PSFC(Pa),PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,指数类别,城市
1143,8.449999999999989,39.68,96.69572,292.68,174.815,70.015,90.9125,101.9,17.125,292.68,重度污染,西安市
1144,8.509999999999991,38.64,95.61298,267.32,155.275,62.98,92.1625,94.25,19.435,267.32,重度污染,西安市
1145,7.990000000000009,39.1,97.56564,291.58000000000004,177.85,74.955,79.1375,105.4,16.64,291.58000000000004,重度污染,西安市
1146,8.050000000000011,39.75,97.87491,284.99,173.61,72.375,78.8,103.75,16.995,284.99,重度污染,西安市
1147,8.370000000000005,38.41,97.78280000000001,271.22,163.76,70.33,76.0875,102.1,17.445,271.22,重度污染,西安市
1148,8.100000000000023,36.58,97.42913,262.62,161.18,71.72,69.6875,103.6,17.215,262.62,重度污染,西安市
1149,8.04000000000002,36.41,97.8828,252.65,154.185,72.03999999999999,66.775,102.45,16.385,252.65,重度污染,西安市
1150,-4.8799999999999955,70.16,77.02051,109.1,74.475,17.8,6.5375000000000005,24.25,30.005,109.1,轻度污染,西安市
1151,-2.75,60.5,79.9041,121.4125,81.515,18.83,8.95,28.75,29.4,121.4125,轻度污染,西安市
1152,-1.009999999999991,53.59,82.64684,138.25,91.205,20.43,12.0375,33.75,28.81,138.25,轻度污染,西安市
1153,-1.920000000000016,57.04,81.12288000000001,145.7375,95.845,19.47,11.6125,36.5,28.95,145.7375,轻度污染,西安市
1154,-5.730000000000018,65.91,74.42417,110.7,75.735,17.95,7.5625,25.0,29.485,110.7,轻度污染,西安市
1155,-1.9599999999999795,53.42,79.72498,126.3625,84.52000000000001,19.73,11.4875,29.75,28.515,126.3625,轻度污染,西安市
1156,0.7099999999999795,46.06,84.5856,161.18571428571428,102.51,24.48,19.637500000000003,37.5,26.695,161.18571428571428,中度污染,西安市
1157,0.8799999999999955,45.55,84.69064,182.55714285714285,112.75,25.91,22.25,43.0,25.52,182.55714285714285,中度污染,西安市
1158,0.9300000000000068,44.97,84.83211,204.73,124.51,27.65,25.0875,48.75,24.405,204.73,重度污染,西安市
1159,0.8899999999999864,45.5,85.76166,229.56,141.97,30.11,30.637500000000003,55.75,24.105,229.56,重度污染,西安市
1160,-0.11000000000001364,47.77,84.10091,236.86,150.08499999999998,26.95,30.6625,57.25,26.425,236.86,重度污染,西安市
1161,-0.6399999999999864,48.12,82.88205,238.91,153.68,23.1,30.7125,58.0,27.12,238.91,重度污染,西安市
1162,1.6000000000000227,40.46,88.635,263.26,156.265,46.52,47.85,61.25,19.195,263.26,重度污染,西安市
1163,2.680000000000007,37.68,91.30772999999999,318.96,189.985,57.065,68.6125,82.0,14.6,318.96,严重污染,西安市
1164,2.930000000000007,37.0,91.55098,319.91,190.58,57.33,53.0375,85.5,14.745,319.91,严重污染,西安市
1165,3.6100000000000136,35.85,92.15966999999999,335.07,205.0857142857143,56.645,55.7,92.0,13.67,335.07,严重污染,西安市
1166,4.189999999999998,34.32,91.85095,347.52,238.85714285714283,55.67,60.9,98.0,13.375,347.52,严重污染,西安市
1167,3.6899999999999977,35.02,89.81652,321.85,215.25714285714287,43.45,53.337500000000006,92.25,17.045,321.85,严重污染,西安市
1168,3.589999999999975,35.44,89.27955,311.49,213.01428571428573,43.53,68.2625,89.0,18.63,311.49,严重污染,西安市
1169,4.079999999999984,34.65,89.78003,293.78,195.585,38.78,68.275,79.25,21.06,293.78,重度污染,西安市
1170,2.6100000000000136,38.08,87.90791,272.37,180.365,26.96,49.425,68.25,25.095,272.37,重度污染,西安市
1171,0.20999999999997954,45.17,85.65726,265.43,172.98,21.45,47.3375,65.25,26.19,265.43,重度污染,西安市
1172,3.160000000000025,33.51,94.74933999999999,359.66,233.15714285714284,63.69,83.425,92.75,11.815,359.66,严重污染,西安市
1173,3.8999999999999773,32.25,96.41172999999999,365.69,239.62857142857143,67.50999999999999,80.15,97.25,11.22,365.69,严重污染,西安市
1174,4.069999999999993,31.98,96.78499000000001,373.71,251.6428571428571,70.995,76.9375,100.5,10.28,373.71,严重污染,西安市
1175,4.439999999999998,31.34,97.39131,395.02,289.1285714285714,74.35499999999999,66.9125,102.25,8.755,395.02,严重污染,西安市
1176,5.069999999999993,30.49,97.94184,415.9733333333333,343.0375,75.6,61.2625,104.65,7.59,415.9733333333333,严重污染,西安市
1177,5.1200000000000045,30.73,96.76475,429.32,396.0125,70.155,75.025,106.9,7.265,429.32,严重污染,西安市
1178,5.019999999999982,31.67,95.20204,404.4333333333333,371.625,66.17,105.21,105.25,9.92,404.4333333333333,严重污染,西安市
1179,5.810000000000002,30.83,94.72114,352.91,305.3875,55.84,88.41250000000001,100.9,15.445,352.91,严重污染,西安市
1180,5.079999999999984,31.93,91.84105000000001,306.26,219.65714285714284,42.63,69.275,81.0,21.375,306.26,严重污染,西安市
1181,1.2200000000000273,38.63,85.81284,275.64,182.105,22.96,50.6875,67.5,25.72,275.64,重度污染,西安市
1182,-0.8500000000000227,43.7,84.20813000000001,269.4,174.82,21.43,47.6125,67.0,26.0,269.4,重度污染,西安市
1183,5.069999999999993,29.06,97.92609,409.0,346.5625,76.315,99.25,104.45,7.565,409.0,严重污染,西安市
1184,5.0,30.71,97.27013000000001,403.9,361.775,82.2,117.04,104.4,9.03,403.9,严重污染,西安市
1185,5.0400000000000205,30.11,95.34111,381.21,341.5125,78.175,113.175,102.8,11.555,381.21,严重污染,西安市
1186,5.050000000000011,30.12,93.34526,350.22,300.3375,66.205,100.04,100.45,15.095,350.22,严重污染,西安市
1187,3.670000000000016,31.88,89.05432,304.43,207.94285714285715,46.0,72.9,81.5,20.805,304.43,严重污染,西安市
1188,4.5400000000000205,29.72,97.90512,391.37,323.1875,92.48,115.535,103.75,8.965,391.37,严重污染,西安市
1189,4.3700000000000045,30.29,96.90262,382.57,324.7,94.73,124.87,103.25,9.805,382.57,严重污染,西安市
1190,4.430000000000007,30.17,95.80030000000001,377.48,323.9875,96.665,130.69,103.15,10.22,377.48,严重污染,西安市
1191,4.639999999999986,28.02,97.79066999999999,354.45,251.91428571428568,96.06,102.31,101.95,11.565,354.45,严重污染,西安市
1192,4.560000000000002,29.23,98.09797,357.32,272.7857142857143,99.685,112.255,102.25,11.39,357.32,严重污染,西安市
1193,4.6299999999999955,29.64,97.99941,362.71,293.4142857142857,101.01384615384616,123.195,102.65,10.835,362.71,严重污染,西安市
1194,4.850000000000023,26.49,97.64158,324.7,203.41428571428568,100.4523076923077,79.5,100.85,12.955,324.7,严重污染,西安市
1195,4.810000000000002,28.24,98.09823,331.91,228.00000000000003,101.66,104.71,101.45,12.145,331.91,严重污染,西安市
1196,-1.2099999999999795,78.0,77.02259,88.675,61.05,16.73,4.225,16.75,34.88,88.675,良,西安市
1197,0.9800000000000182,70.52,79.85757000000001,107.1625,69.15,18.95,6.0,20.5,33.67,107.1625,轻度污染,西安市
1198,2.3100000000000023,69.08,82.56564,128.21249999999998,78.6,21.48,8.7875,25.0,32.44,128.21249999999998,轻度污染,西安市
1199,1.25,75.04,81.07028,138.41250000000002,83.03999999999999,22.65,11.475,27.0,32.06,138.41250000000002,轻度污染,西安市
1200,-1.4300000000000068,68.41,74.46282000000001,82.9,58.615,15.72,3.825,16.0,34.56,82.9,良,西安市
1201,2.3999999999999773,58.69,79.67602000000001,94.7625,63.815,17.59,5.7625,18.25,33.45,94.7625,良,西安市
1202,4.610000000000014,57.79,84.45465,121.025,75.455,21.76,9.85,23.0,31.57,121.025,轻度污染,西安市
1203,4.689999999999998,60.33,84.55086999999999,139.46249999999998,83.675,25.91,15.325,26.5,30.76,139.46249999999998,轻度污染,西安市
1204,4.6299999999999955,61.57,84.69241000000001,173.3,98.4,36.37,27.2625,32.25,28.89,173.3,中度污染,西安市
1205,4.490000000000009,65.53,85.60981,207.32,112.595,39.21,30.3875,38.0,28.595,207.32,重度污染,西安市
1206,3.160000000000025,71.61,83.99105,225.09,121.955,40.08,29.8625,41.25,29.035,225.09,重度污染,西安市
1207,2.3700000000000045,74.97,82.80194,238.45,129.08499999999998,41.64,33.95,44.0,27.81,238.45,重度污染,西安市
1208,5.889999999999986,51.39,88.40948,200.22,113.645,54.42,52.6125,25.5,25.23,200.22,重度污染,西安市
1209,6.8700000000000045,51.1,91.03094999999999,238.18,135.985,62.395,81.4625,36.75,22.435,238.18,重度污染,西安市
1210,7.079999999999984,52.22,91.27633999999999,253.23,145.23000000000002,68.39,83.9375,45.25,21.355,253.23,重度污染,西安市
1211,7.889999999999986,52.59,91.87038000000001,269.0,154.65,73.15,79.6,51.74999999999999,20.01,269.0,重度污染,西安市
1212,8.689999999999998,51.39,91.5678,288.34000000000003,165.165,79.33500000000001,96.6125,56.00000000000001,19.2,288.34000000000003,重度污染,西安市
1213,7.7099999999999795,54.55,89.59163000000001,283.17,159.07,77.41,96.9625,53.5,20.905,283.17,重度污染,西安市
1214,7.100000000000023,57.75,89.07851,290.34000000000003,161.54,66.13499999999999,81.27499999999999,57.49999999999999,21.905,290.34000000000003,重度污染,西安市
1215,7.199999999999989,58.97,89.57967,287.91,156.825,54.845,60.425,56.99999999999999,24.255,287.91,重度污染,西安市
1216,5.009999999999991,68.27,87.75877,290.26,156.425,49.09,47.3875,58.0,25.8,290.26,重度污染,西安市
1217,1.5699999999999932,84.64,85.55645,300.56,162.595,49.88,49.7875,62.25000000000001,25.32,300.56,严重污染,西安市
1218,6.930000000000007,46.14,94.41049000000001,325.76,189.66,76.435,104.505,58.75,16.65,325.76,严重污染,西安市
1219,7.430000000000007,45.47,96.04927,337.53,196.78,81.97999999999999,104.56,68.5,15.195,337.53,严重污染,西安市
1220,7.7900000000000205,45.68,96.41942,350.37,217.28571428571436,90.47,103.135,82.5,14.05,350.37,严重污染,西安市
1221,8.449999999999989,45.88,97.01977000000001,380.98,274.9,101.9646153846154,93.025,97.5,11.645,380.98,严重污染,西安市
1222,9.050000000000011,45.64,97.56327999999999,412.98,336.875,106.75384615384615,87.92500000000001,102.1,9.435,412.98,严重污染,西安市
1223,9.379999999999995,46.8,96.40876,416.4066666666667,341.04999999999995,104.78461538461538,101.44,101.35,10.99,416.4066666666667,严重污染,西安市
1224,9.79000000000002,48.37,94.87978,371.03,241.8142857142857,83.13,111.565,85.25,14.81,371.03,严重污染,西安市
1225,10.060000000000002,50.09,94.42214,319.48,177.725,64.0,87.2,67.0,21.215,319.48,严重污染,西安市
1226,8.110000000000014,56.28,91.60879,292.59000000000003,158.12,51.72,53.475,58.75,25.83,292.59000000000003,重度污染,西安市
1227,3.069999999999993,74.1,85.69239999999999,299.97,161.53,51.025,50.2875,62.0,26.18,299.97,重度污染,西安市
1228,0.5600000000000023,85.74,84.1238,313.12,170.535,50.5,54.6375,69.25,24.13,313.12,严重污染,西安市
1229,9.100000000000023,45.16,97.54948,418.8733333333333,353.92499999999995,102.44923076923077,109.595,106.5,10.09,418.8733333333333,严重污染,西安市
1230,9.579999999999984,47.79,96.91368,417.92,351.6875,90.22,114.01,105.0,13.145,417.92,严重污染,西安市
1231,9.839999999999975,49.22,95.04019,339.46,191.745,62.55,102.985,79.75,19.82,339.46,严重污染,西安市
1232,9.350000000000023,50.96,93.07522999999999,316.44,174.12,55.305,72.0875,70.5,22.83,316.44,严重污染,西安市
1233,6.819999999999993,57.25,88.86638,310.58,169.785,52.925,61.75,70.25,24.035,310.58,严重污染,西安市
1234,9.009999999999991,47.19,97.53948,412.78,346.0625,90.095,108.22,109.7,13.465,412.78,严重污染,西安市
1235,9.259999999999991,48.46,96.5673,404.24,321.11249999999995,77.44,107.21,107.6,16.065,404.24,严重污染,西安市
1236,9.279999999999973,48.88,95.48781,376.91,256.7,68.47999999999999,106.35,103.65,17.895,376.91,严重污染,西安市
1237,8.600000000000023,45.25,97.4338,391.59,307.9625,78.18,100.75,110.1,17.04,391.59,严重污染,西安市
1238,8.759999999999991,47.16,97.74260000000001,397.58,314.54999999999995,78.39500000000001,95.825,110.7,17.37,397.58,严重污染,西安市
1239,8.879999999999995,47.92,97.64856,395.64,308.3875,79.315,90.4125,110.65,17.375,395.64,严重污染,西安市
1240,8.850000000000023,45.29,97.29486,371.94,274.8857142857143,74.8,82.44999999999999,109.6,18.5,371.94,严重污染,西安市
1241,8.839999999999975,47.8,97.74423,382.1,289.0285714285714,77.6,78.3625,110.3,17.375,382.1,严重污染,西安市
1242,-4.660000000000025,43.18,77.3871,40.0,37.7,8.35,5.1125,11.5,32.06,40.0,优,西安市
1243,-3.480000000000018,40.27,80.31783999999999,40.95714285714286,39.22,8.62,6.1125,12.5,30.695,40.95714285714286,优,西安市
1244,-2.6100000000000136,38.75,83.09985,36.55714285714286,36.18,7.81,7.2875,12.75,29.825,36.55714285714286,优,西安市
1245,-3.5400000000000205,35.83,81.56083,25.3,26.99,5.93,8.175,11.25,29.79,29.79,优,西安市
1246,-6.9599999999999795,48.15,74.80369999999999,41.64285714285714,39.89,8.94,5.4375,12.0,31.58,41.64285714285714,优,西安市
1247,-3.769999999999982,40.9,80.17691,44.25714285714286,42.9,9.83,6.925,13.750000000000002,30.76,44.25714285714286,优,西安市
1248,-1.420000000000016,36.89,85.08697000000001,44.08571428571429,43.91,9.93,8.625,15.0,30.42,44.08571428571429,优,西安市
1249,-1.660000000000025,35.05,85.18996000000001,32.58571428571428,35.83,8.09,9.075,13.750000000000002,30.54,35.83,优,西安市
1250,-1.6200000000000045,34.16,85.32737,32.22857142857143,37.35,8.22,10.175,14.499999999999998,30.2,37.35,优,西安市
1251,-1.2699999999999818,33.82,86.25395,34.07142857142858,42.83,9.72,14.0625,16.75,27.84,42.83,优,西安市
1252,-2.1499999999999773,33.34,84.56552,30.057142857142857,38.42,9.5,15.05,16.0,25.585,38.42,优,西安市
1253,-2.8700000000000045,33.37,83.33050999999999,28.92857142857143,37.26,10.28,16.6375,16.25,26.165,37.26,优,西安市
1254,0.8299999999999841,33.85,89.15545,72.5625,64.965,17.81,18.9,28.25,27.86,72.5625,良,西安市
1255,2.1499999999999773,30.69,91.84655000000001,79.05000000000001,70.11,17.95,21.025,32.25,27.11,79.05000000000001,良,西安市
1256,2.230000000000018,30.03,92.09285000000001,79.3,72.215,17.16,20.9875,33.5,27.035,79.3,良,西安市
1257,2.5400000000000205,29.43,92.71083999999999,80.11250000000001,77.31,20.42,29.3,36.75,24.555,80.11250000000001,良,西安市
1258,2.240000000000009,29.24,92.41253999999999,80.8875,82.81,27.34,41.575,41.75,20.34,82.81,良,西安市
1259,1.0,30.53,90.36261999999999,77.25,83.935,33.13,50.2875,45.0,19.1,83.935,良,西安市
1260,0.5600000000000023,31.37,89.82294999999999,74.1875,83.03999999999999,27.55,47.1875,42.25,20.145,83.03999999999999,良,西安市
1261,0.5299999999999727,31.14,90.33988000000001,62.625,73.24000000000001,19.29,34.1375,33.5,22.735,73.24000000000001,良,西安市
1262,-1.089999999999975,33.28,88.42689999999999,58.9375,69.81,16.18,28.675,30.5,24.475,69.81,良,西安市
1263,-2.0500000000000114,33.46,86.08537,57.3625,68.9,14.0,26.3875,29.25,24.04,68.9,良,西安市
1264,3.819999999999993,29.91,95.29566,117.9375,92.73,27.61,33.5125,46.5,23.925,117.9375,轻度污染,西安市
1265,4.3700000000000045,29.11,96.9739,124.925,98.8,28.0,36.75,52.25,20.82,124.925,轻度污染,西安市
1266,4.519999999999982,28.75,97.3547,129.175,104.06,28.06,38.05,55.75,19.435,129.175,轻度污染,西安市
1267,4.899999999999977,28.23,97.97052000000001,139.5625,115.705,34.41,48.2375,61.5,17.45,139.5625,轻度污染,西安市
1268,5.139999999999986,27.55,98.54005000000001,151.11428571428573,131.655,48.14,60.8125,72.0,15.25,151.11428571428573,中度污染,西安市
1269,4.6299999999999955,27.26,97.36688000000001,143.97500000000002,136.265,52.620000000000005,67.6625,75.75,15.025,143.97500000000002,轻度污染,西安市
1270,3.740000000000009,28.51,95.80266999999999,126.0625,128.2,44.96,74.25,67.0,16.3,128.2,轻度污染,西安市
1271,3.1200000000000045,29.11,95.33736,99.275,108.09,30.74,55.8125,51.0,21.04,108.09,轻度污染,西安市
1272,1.3000000000000114,30.17,92.42237,77.4625,88.015,21.55,37.8375,38.75,24.96,88.015,良,西安市
1273,-1.8500000000000227,32.29,86.27066,63.025000000000006,74.845,15.34,29.0,31.5,24.345,74.845,良,西安市
1274,-1.490000000000009,27.34,84.5857,48.25714285714286,61.335,11.3,21.75,24.0,24.305,61.335,良,西安市
1275,4.199999999999989,30.2,98.5397,194.6142857142857,168.355,71.53,85.1,100.55,9.41,194.6142857142857,中度污染,西安市
1276,4.060000000000002,29.78,97.89283999999999,164.6,159.085,59.545,95.4875,82.25,13.645,164.6,中度污染,西安市
1277,3.1499999999999773,29.55,95.95788,118.625,123.615,42.43,76.67500000000001,57.49999999999999,19.04,123.615,轻度污染,西安市
1278,2.170000000000016,28.8,93.93703,89.1875,98.1,26.82,48.4875,41.0,22.975,98.1,良,西安市
1279,-0.009999999999990905,29.48,89.5837,66.05000000000001,76.69,16.37,33.775,31.5,22.85,76.69,良,西安市
1280,3.4399999999999977,32.16,98.52771000000001,196.45714285714288,173.175,74.245,100.23,96.5,9.44,196.45714285714288,中度污染,西安市
1281,3.769999999999982,29.12,97.52099000000001,139.45,138.08499999999998,53.895,100.615,66.5,15.285,139.45,轻度污染,西安市
1282,3.5,27.3,96.40866,106.7125,110.725,38.79,70.225,48.5,19.505,110.725,轻度污染,西安市
1283,3.1100000000000136,33.61,98.40610000000001,186.0,156.23,60.975,92.4875,82.5,12.245,186.0,中度污染,西安市
1284,3.4399999999999977,31.41,98.72327,164.17142857142858,147.82999999999998,55.895,90.9875,72.75,13.945,164.17142857142858,中度污染,西安市
1285,3.8000000000000114,28.39,98.62773,135.0625,128.805,48.99,81.575,60.0,15.76,135.0625,轻度污染,西安市
1286,3.2900000000000205,32.4,98.25885000000001,154.65714285714287,132.98000000000002,53.235,74.725,66.75,14.62,154.65714285714287,中度污染,西安市
1287,3.3899999999999864,31.89,98.72516999999999,144.9625,127.38,52.33,68.975,62.5,14.43,144.9625,轻度污染,西安市
1288,-6.420000000000016,57.84,76.95110000000001,72.25,59.095,16.82,3.0625,16.75,33.895,72.25,良,西安市
1289,-3.8600000000000136,49.25,79.81852,74.325,60.7,17.83,3.5,18.5,33.395,74.325,良,西安市
1290,-2.430000000000007,47.86,82.58429,77.6625,62.96,19.4,4.2625,20.75,33.06,77.6625,良,西安市
1291,-3.839999999999975,51.88,81.06471,79.2875,64.21000000000001,20.53,4.9625,22.75,33.035,79.2875,良,西安市
1292,-6.8799999999999955,47.8,74.31043,69.80000000000001,57.935,16.2,2.75,16.5,33.435,69.80000000000001,良,西安市
1293,-2.1499999999999773,36.77,79.59969,70.3625,58.69,17.26,3.15,18.0,32.77,70.3625,良,西安市
1294,0.4800000000000182,36.26,84.47366000000001,73.575,61.075,18.99,3.675,20.25,32.36,73.575,良,西安市
1295,0.22000000000002728,38.72,84.56639999999999,76.475,63.3,20.68,4.1125,22.25,32.945,76.475,良,西安市
1296,0.9300000000000068,35.29,84.69691999999999,79.26249999999999,65.75,21.67,4.575,23.75,32.34,79.26249999999999,良,西安市
1297,1.2200000000000273,34.87,85.64861,82.95,69.10499999999999,22.19,5.1125,25.75,31.075,82.95,良,西安市
1298,-0.5099999999999909,38.27,84.01174,83.675,71.295,22.21,5.45,26.25,31.235,83.675,良,西安市
1299,-1.329999999999984,38.72,82.79555,81.25,71.27000000000001,22.29,5.7875,25.5,31.975,81.25,良,西安市
1300,2.6499999999999773,29.78,88.47627,75.475,72.13499999999999,30.81,22.3375,32.5,27.02,75.475,良,西安市
1301,4.0400000000000205,29.8,91.13121000000001,82.9125,76.495,33.98,26.8125,36.75,26.085,82.9125,良,西安市
1302,4.220000000000027,29.36,91.38477999999999,97.05,88.125,41.84,38.8875,46.0,22.695,97.05,良,西安市
1303,4.730000000000018,28.41,92.00022,102.8125,94.505,50.365,44.5,51.5,19.86,102.8125,轻度污染,西安市
1304,5.269999999999982,27.33,91.69496000000001,96.0625,89.14,47.58,38.6625,45.0,22.215,96.0625,良,西安市
1305,4.439999999999998,27.68,89.6808,92.775,86.435,46.19,36.2625,41.75,25.13,92.775,良,西安市
1306,4.050000000000011,28.31,89.15850999999999,92.5125,86.61,38.22,31.7875,39.25,25.68,92.5125,良,西安市
1307,4.149999999999977,28.96,89.67309,86.075,80.34,28.53,17.3375,33.0,28.4,86.075,良,西安市
1308,2.329999999999984,32.69,87.82138,82.0375,75.945,25.54,11.675,30.5,30.285,82.0375,良,西安市
1309,-0.08999999999997499,39.06,85.57535,79.2,73.34,24.18,12.2375,30.0,29.905,79.2,良,西安市
1310,2.670000000000016,28.49,94.57659,156.1,130.9,54.13,73.86250000000001,76.25,12.115,156.1,中度污染,西安市
1311,3.230000000000018,28.11,96.24034,161.75714285714287,131.89,56.69,73.2625,79.0,11.37,161.75714285714287,中度污染,西安市
1312,3.5500000000000114,27.89,96.61622,166.5857142857143,134.66,61.265,75.6875,81.75,10.53,166.5857142857143,中度污染,西安市
1313,4.279999999999973,27.23,97.22619999999999,178.20000000000002,144.845,70.00999999999999,77.85,87.75,9.03,178.20000000000002,中度污染,西安市
1314,5.389999999999986,25.84,97.7818,194.84285714285716,157.665,78.53,66.8375,95.0,8.145,194.84285714285716,中度污染,西安市
1315,5.529999999999973,25.69,96.61302,203.93,166.67,81.15,70.11250000000001,97.5,9.09,203.93,重度污染,西安市
1316,5.509999999999991,26.07,95.06259,186.5,151.725,68.64500000000001,100.565,83.75,10.545,186.5,中度污染,西安市
1317,6.329999999999984,25.44,94.59711,137.825,119.33,53.22,70.8,61.25,17.885,137.825,轻度污染,西安市
1318,5.019999999999982,27.55,91.74645,96.275,88.325,32.31,27.925,38.25,27.085,96.275,良,西安市
1319,0.5099999999999909,36.03,85.73617999999999,86.33749999999999,79.64500000000001,26.47,17.175,33.5,29.34,86.33749999999999,良,西安市
1320,-1.7200000000000273,42.59,84.13361,86.2125,79.31,25.22,19.1875,34.5,28.205,86.2125,良,西安市
1321,4.579999999999984,25.0,97.77984,224.7,167.72,80.31,87.2875,91.5,8.63,224.7,重度污染,西安市
1322,4.819999999999993,25.97,97.13058,224.11,170.535,76.94,102.785,86.25,9.935,224.11,重度污染,西安市
1323,5.3700000000000045,24.79,95.21172,183.0571428571428,141.13,61.045,97.325,68.0,14.955,183.0571428571428,中度污染,西安市
1324,5.269999999999982,26.21,93.22873,130.9,109.455,46.91,54.9875,51.24999999999999,21.485,130.9,轻度污染,西安市
1325,3.1899999999999977,29.86,88.95482000000001,103.1,90.85,33.37,33.2,40.25,25.62,103.1,轻度污染,西安市
1326,4.199999999999989,26.36,97.76687,229.19,163.35,75.995,103.26,84.25,9.725,229.19,重度污染,西安市
1327,4.529999999999973,25.85,96.76747999999999,221.52,158.02,72.15,110.36,77.75,11.255,221.52,重度污染,西安市
1328,5.019999999999982,25.49,95.66734,191.95714285714288,137.885,64.065,93.1,67.0,14.365,191.95714285714288,中度污染,西安市
1329,3.8799999999999955,26.87,97.65397,220.39,149.425,67.345,90.6375,78.0,12.075,220.39,重度污染,西安市
1330,3.990000000000009,27.38,97.96611999999999,224.99,154.005,72.12,96.2625,78.25,12.125,224.99,重度污染,西安市
1331,4.339999999999975,26.8,97.87102,225.82,154.505,77.28,101.165,78.25,11.855,225.82,重度污染,西安市
1332,4.019999999999982,27.06,97.51182,216.18,141.865,70.64,73.3125,74.75,13.995,216.18,重度污染,西安市
1333,3.9499999999999886,28.91,97.97237,224.57,147.845,79.745,89.97500000000001,78.25,12.67,224.57,重度污染,西安市
1334,-10.04000000000002,61.68,77.06002000000001,50.675,39.02,12.32,6.4625,14.249999999999998,29.235,50.675,良,西安市
1335,-7.75,53.12,79.982,56.1125,44.55,13.55,7.800000000000001,16.5,28.29,56.1125,良,西安市
1336,-6.439999999999998,49.35,82.7914,62.975,51.115,15.22,9.8125,19.75,27.165,62.975,良,西安市
1337,-7.600000000000023,53.38,81.24138,66.3375,52.845,16.01,11.075,21.25,26.85,66.3375,良,西安市
1338,-10.449999999999989,60.05,74.39381,48.91428571428572,37.36,11.61,5.9875,14.000000000000002,28.99,48.91428571428572,优,西安市
1339,-6.300000000000011,46.7,79.7873,52.3,41.67,12.97,7.475,16.5,27.785,52.3,良,西安市
1340,-4.0400000000000205,41.87,84.75232000000001,60.5875,50.44,15.88,10.75,21.25,26.295,60.5875,良,西安市
1341,-4.300000000000011,42.86,84.86330000000001,68.01249999999999,55.135000000000005,18.55,13.425,25.0,25.415,68.01249999999999,良,西安市
1342,-4.170000000000016,42.2,85.01233,76.88749999999999,61.245,22.69,17.4375,30.5,24.11,76.88749999999999,良,西安市
1343,-3.9599999999999795,41.48,85.96863,91.6875,70.63499999999999,27.77,22.2375,35.75,22.515,91.6875,良,西安市
1344,-5.360000000000014,43.93,84.27641,98.25,76.595,27.66,21.3375,34.75,23.39,98.25,良,西安市
1345,-6.180000000000007,45.26,83.03273,109.0375,84.705,29.04,23.1125,37.0,22.98,109.0375,轻度污染,西安市
1346,-3.430000000000007,40.37,88.87802,143.21249999999998,89.02,46.77,48.375,70.0,19.56,143.21249999999998,轻度污染,西安市
1347,-2.0400000000000205,37.43,91.60794,163.5,99.13,51.285,53.3875,81.0,18.205,163.5,中度污染,西安市
1348,-2.0299999999999727,36.97,91.86559,179.4142857142857,106.04,53.915,57.087500000000006,86.5,16.975,179.4142857142857,中度污染,西安市
1349,-1.509999999999991,35.35,92.49719999999999,191.55714285714288,113.985,56.24,59.8625,90.0,15.58,191.55714285714288,中度污染,西安市
1350,-1.1000000000000227,34.04,92.1883,200.54,125.005,59.25,63.55,91.5,14.865,200.54,重度污染,西安市
1351,-1.9499999999999886,35.31,90.11588,189.6142857142857,127.885,58.875,59.525,83.25,15.98,189.6142857142857,中度污染,西安市
1352,-2.259999999999991,35.29,89.57522999999999,176.22857142857146,128.17000000000002,51.760000000000005,50.35,70.75,16.5,176.22857142857146,中度污染,西安市
1353,-1.8500000000000227,33.6,90.09456,159.32857142857142,121.465,43.71,41.975,56.75,17.915,159.32857142857142,中度污染,西安市
1354,-3.240000000000009,36.08,88.18148,157.5285714285714,118.685,40.26,37.775,50.5,19.715,157.5285714285714,中度污染,西安市
1355,-5.579999999999984,41.79,85.87212,170.9,123.495,40.35,40.8,52.5,20.165,170.9,中度污染,西安市
1356,-1.670000000000016,35.69,95.12634,203.17,106.46,54.78,64.7,93.5,14.185,203.17,重度污染,西安市
1357,-0.7099999999999795,33.9,96.82869000000001,209.5,109.125,56.32,64.3125,96.25,13.965,209.5,重度污染,西安市
1358,-0.44999999999998863,33.06,97.21705,214.29,113.735,58.83,62.9125,98.0,13.905,214.29,重度污染,西安市
1359,-0.01999999999998181,32.01,97.84532,225.17,124.42,63.74,61.65,100.7,13.5,225.17,重度污染,西安市
1360,0.589999999999975,30.41,98.41517,242.3,140.41500000000002,69.91,67.4625,102.05,12.625,242.3,重度污染,西安市
1361,0.4399999999999977,30.41,97.21766000000001,248.59,153.575,70.5,77.7625,101.45,13.865,248.59,重度污染,西安市
1362,-0.05000000000001137,31.35,95.62819,224.53,155.245,60.705,83.14999999999999,86.5,13.28,224.53,重度污染,西安市
1363,0.2300000000000182,30.51,95.14503,202.12,149.14,52.115,58.425,70.25,14.35,202.12,重度污染,西安市
1364,-0.9499999999999886,31.79,92.20403999999999,182.37142857142857,136.39,47.2,49.075,58.75,16.815,182.37142857142857,中度污染,西安市
1365,-4.839999999999975,39.29,86.03003,187.7142857142857,133.73000000000002,42.59,44.3875,56.99999999999999,19.95,187.7142857142857,中度污染,西安市
1366,-6.569999999999993,42.71,84.38275,184.40000000000003,129.06,40.05,42.8875,56.00000000000001,20.88,184.40000000000003,中度污染,西安市
